"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033452","IMBRO/A","2023-01-13T19:43:04+01:00","1987-05-19T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1987-05-19","63.9","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1987-05-19","83.62","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1987-05-19","7.26","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1987-05-19","308.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1987-05-19","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1987-05-19","57.9","mg/l",,,,"goedgekeurd"
"kalium","920","K","1987-05-19","3.47","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1987-05-19","9.66","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1987-05-19","0.06","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1987-05-19","30.4","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1987-05-19","129.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1987-05-19","0.91","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1987-05-19","5.11","mg/l",,,,"goedgekeurd"
,,,,,,,,,
