"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000063163","IMBRO/A","2025-04-11T10:37:25+02:00","1994-12-08T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ammonium","289","NH4","1994-12-08","13.08","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-12-08","9690.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-12-08","380.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-12-08","1000.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","1994-12-08","15.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-12-08","590.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-12-08","1200.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-12-08","7600.0","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1994-12-08","2159.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-12-08","7.0","1",,,,"goedgekeurd"
"natrium","1262","Na","1994-12-08","4940.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1994-12-08","150.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-12-08","460.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
