"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033258","IMBRO/A","2023-01-13T19:31:53+01:00","1987-05-20T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1987-05-20","15.2","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1987-05-20","27.46","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1987-05-20","6.06","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1987-05-20","32.9","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1987-05-20","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1987-05-20","71.2","mg/l",,,,"goedgekeurd"
"kalium","920","K","1987-05-20","1.51","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1987-05-20","3.39","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1987-05-20","0.15","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1987-05-20","9.9","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1987-05-20","33.2","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1987-05-20","1.17","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1987-05-20","0.3","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
