"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033079","IMBRO/A","2023-01-13T19:22:32+01:00","1987-05-20T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1987-05-20","18.7","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1987-05-20","25.42","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1987-05-20","5.43","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1987-05-20","10.4","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1987-05-20","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1987-05-20","71.6","mg/l",,,,"goedgekeurd"
"kalium","920","K","1987-05-20","1.31","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1987-05-20","3.25","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1987-05-20","0.11","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1987-05-20","6.96","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1987-05-20","31.3","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1987-05-20","1.67","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1987-05-20","0.3","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
