"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000050962","IMBRO/A","2025-03-18T11:16:50+01:00","2019-07-11T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","13.6","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.99","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","74.0","mS/m","onbeslist",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"lithium","1115","Li","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"fosfaat","1334","PO4","2019-07-11","0.05","mg/l","0.05","mg/l","<","goedgekeurd"
"thallium","1553","Tl","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"tin","1564","Sn","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"nitraat","1270","NO3","2019-07-11","0.05","mg/l","0.05","mg/l","<","goedgekeurd"
"nikkel","1267","Ni","2019-07-11","1.0","ug/l","1.0","ug/l","<","goedgekeurd"
"aluminium","284","Al","2019-07-11","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"ammonium","289","NH4","2019-07-11","0.05","mg/l","0.05","mg/l","<","goedgekeurd"
"antimoon","301","Sb","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"chroom","517","Cr","2019-07-11","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"fosfor totaal","4188","Ptot","2019-07-11","50.0","mg/l","50.0","mg/l","<","onbeslist"
"arseen","310","As","2019-07-11","1.0","ug/l","1.0","ug/l","<","onbeslist"
"Geleidendheid","3548","GELDHD","2019-07-11","75.9","mS/m","75.9","mS/m",,"onbeslist"
"zink","1693","Zn","2019-07-11","7.5","ug/l","7.5","ug/l",,"goedgekeurd"
"zirkonium","1695","Zr","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"zuurstof","1701","O2","2019-07-11","0.0","mg/l","0.0","mg/l",,"goedgekeurd"
"Zuurgraad","1398","pH","2019-07-11","6.8","1","6.8","1",,"goedgekeurd"
"nitriet","1273","NO2","2019-07-11","0.01","mg/l","0.01","mg/l","<","goedgekeurd"
"tellurium","1520","Te","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"sulfaat","1508","SO4","2019-07-11","160.0","mg/l","160.0","mg/l",,"onbeslist"
"calcium","447","Ca","2019-07-11","130.0","mg/l","130.0","mg/l",,"goedgekeurd"
"chloride","508","Cl","2019-07-11","36.0","mg/l","36.0","mg/l",,"onbeslist"
"molybdeen","1243","Mo","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"boor","386","B","2019-07-11","20.0","ug/l","20.0","ug/l","<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2019-07-11","250.0","mg/l","250.0","mg/l",,"goedgekeurd"
"bromide","391","Br","2019-07-11","0.1","mg/l","0.1","mg/l","<","goedgekeurd"
"beryllium","362","Be","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"barium","333","Ba","2019-07-11","96.0","ug/l","96.0","ug/l",,"goedgekeurd"
"magnesium","1125","Mg","2019-07-11","18.0","mg/l","18.0","mg/l",,"goedgekeurd"
"lood","1116","Pb","2019-07-11","1.0","ug/l","1.0","ug/l","<","goedgekeurd"
"mangaan","1128","Mn","2019-07-11","21.0","ug/l","21.0","ug/l",,"onbeslist"
"koper","971","Cu","2019-07-11","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"kwik","1097","Hg","2019-07-11","0.03","ug/l","0.03","ug/l","<","goedgekeurd"
"vanadium","1642","V","2019-07-11","2.0","ug/l","2.0","ug/l","<","goedgekeurd"
"wolfraam","1685","W","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"strontium","1501","Sr","2019-07-11","230.0","ug/l","230.0","ug/l",,"goedgekeurd"
"seleen","1476","Se","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"Troebelheid","2031","TROEBHD","2019-07-11","1.59","[NTU]","1.59","[NTU]",,"goedgekeurd"
"fluoride","1853","F","2019-07-11","0.19","mg/l","0.19","mg/l",,"goedgekeurd"
"cadmium","441","Cd","2019-07-11","0.1","ug/l","0.1","ug/l","<","goedgekeurd"
"ijzer","879","Fe","2019-07-11","11.0","ug/l","11.0","ug/l",,"onbeslist"
"kalium","920","K","2019-07-11","1.0","mg/l","1.0","mg/l",,"goedgekeurd"
"uranium","1637","U","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"titaan","1565","Ti","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"kobalt","527","Co","2019-07-11","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"natrium","1262","Na","2019-07-11","8.7","mg/l","8.7","mg/l",,"onbeslist"
,,,,,,,,,
