"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000054452","IMBRO/A","2025-04-10T16:45:01+02:00","1994-10-10T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"waterstofcarbonaat","374","HCO3","1994-10-10","840.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1994-10-10","0.67","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-10-10","0.46","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-10-10","190.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1994-10-10","192.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-10-10","7.1","1",,,,"goedgekeurd"
"natrium","1262","Na","1994-10-10","340.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1994-10-10","10.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-10-10","230.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-10-10","22.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-10-10","1000.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-10-10","600.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-10-10","290.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
