"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000003804","IMBRO/A","2022-12-02T19:07:08+01:00","1998-11-30T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","1225.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1998-11-30","59.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1998-11-30","40.45","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1998-11-30","840.0","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1998-11-30","0.0091","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1998-11-30","240.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1998-11-30","46.0","mg/l",,,,"onbeslist"
"koolstof organisch","1318","Corg","1998-11-30","30.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1998-11-30","26.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1998-11-30","3300.0","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1998-11-30","1.49","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1998-11-30","0.58","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-11-30","0.11","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1998-11-30","790.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
