"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004451","IMBRO/A","2022-12-02T19:46:24+01:00","1998-10-29T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","13.0","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","184.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitriet","1273","NO2","1998-10-29","0.006","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1998-10-29","27.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1998-10-29","700.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-10-29","0.11","mg/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1998-10-29","2.64","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1998-10-29","4.3","mg/l",,,,"goedgekeurd"
"kalium","920","K","1998-10-29","2.1","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1998-10-29","0.19","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1998-10-29","41.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1998-10-29","0.26","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1998-10-29","5.0","mg/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1998-10-29","1400.0","ug/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1998-10-29","1.1","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1998-10-29","31.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
