"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000005327","IMBRO/A","2022-12-02T21:25:52+01:00","2018-11-28T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.12","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.86","Cel","goedgekeurd",,,,
"Redoxpotentiaal","1456","REDPTTAL","-12.5","mV","onbeslist",,,,
"Zuurgraad","1398","pH","6.74","1","goedgekeurd",,,,
"Troebelheid","2031","TROEBHD","0.1","[NTU]","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","33.7","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ketoprofen","2472","ketpfn","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"mebendazol","4133","mebdzl","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"metformine","4157","metfmne","2018-11-28","0.5","ug/l",,,"<","goedgekeurd"
"lidocaïne","4093","lidcine","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"levetiracetam","4088","levtrctm","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"lincomycine","2484","lincmcne","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"joxitalaminezuur","4047","joxtlmnzr","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"jotalaminezuur","4045","jotlmnzr","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"jopromide","4042","jopmde","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"jomeprol","4041","jompl","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"methylmethacrylaat","1177","C1ymtclt","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"perfluoroctaanzuur","4443","PFOA","2018-11-28","0.03","ug/l",,,"<","goedgekeurd"
"irbesartan","4023","irbstan","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"johexol","4040","johxl","2018-11-28","0.05","ug/l",,,"<","goedgekeurd"
"jopamidol","4043","jopmdl","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"oxazepam","4337","oxzpm","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"propranolol","2491","propnll","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"progesteron","2490","progtrn","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"primidon","2489","primdn","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"pipamperon","4461","pipprn","2018-11-28","0.05","ug/l",,,"<","goedgekeurd"
"florfenicol","3794","florfncl","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"perfluoroctaansulfonzuur (lineair)","4445","PFOS","2018-11-28","0.005","ug/l",,,"<","goedgekeurd"
"pentoxifylline","2488","poxflne","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"paracetamol","4347","parctml","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"methyl-tertiair-butylether","1163","C1yttC4yEtr","2018-11-28","0.2","ug/l",,,"<","goedgekeurd"
"oxacilline","2498","Oaclne","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"oleandomycin","5257","oladmcn","2018-11-28","0.1","ug/l",,,"<","goedgekeurd"
"naproxen","2474","napxn","2018-11-28","0.02","ug/l",,,"<","goedgekeurd"
"naftaleen","1259","Naf","2018-11-28","0.02","ug/l",,,"<","goedgekeurd"
"nafcilline","2473","nafclne","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"metronidazol","4160","metndzl","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"metoprolol","2485","metpll","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"indometacine","2471","indmtcne","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"dimethylftalaat","661","DC1yFt","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"ethinylestradiol","2294","etnetDol","2018-11-28","0.001","ug/l",,,"<","goedgekeurd"
"erytromycine","2480","ertmcne","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"dipyridamol","3675","Dpyrdml","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"dipropylftalaat","679","DC3yFt","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"dipentylftalaat","677","DC5yFt","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"fluoreen","777","Fle","2018-11-28","0.05","ug/l",,,"<","goedgekeurd"
"dimetridazol","3653","DmTdzl","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"fenazon (antipyrine)","2481","fenzn","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"dimethyldisulfide","658","DC1yDS","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"diisopropylether","583","DiC3yEtr","2018-11-28","0.5","ug/l",,,"<","goedgekeurd"
"diisobutylftalaat","577","DiC4yFt","2018-11-28","0.5","ug/l",,,"<","goedgekeurd"
"dihexylftalaat","650","DC6yFt","2018-11-28","0.2","ug/l",,,"<","goedgekeurd"
"quetiapine","4539","quetpne","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"perfluordecaanzuur","4438","PFDA","2018-11-28","0.02","ug/l",,,"<","goedgekeurd"
"dioctylftalaat","674","DC8yFt","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"furazolidon","3855","furzldn","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"indaan","880","inda","2018-11-28","0.2","ug/l",,,"<","goedgekeurd"
"ifosfamide","3984","iffAd","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"ibuprofen","2470","ibpfn","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"hydrochloorthiazide","3928","HCltazde","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"hexachloorethaan","865","HxClC2a","2018-11-28","0.5","ug/l",,,"<","goedgekeurd"
"gemfibrozil","2469","gemfbzl","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"ethylbenzeen","728","C2yBen","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"furosemide","3854","fursmde","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"fenantreen","746","Fen","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"fluoxetine","3819","fluoxtne","2018-11-28","0.05","ug/l",,,"<","goedgekeurd"
"fluorantheen","775","Flu","2018-11-28","0.01","ug/l",,,"<","goedgekeurd"
"fenoterol","2483","fentrl","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
"fenoprofen","2468","fenpfn","2018-11-28","1.0","ug/l",,,"<","goedgekeurd"
