"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033368","IMBRO/A","2023-01-13T19:38:22+01:00","1988-04-28T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1988-04-28","42.3","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1988-04-28","43.16","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1988-04-28","5.47","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1988-04-28","9.8","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1988-04-28","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1988-04-28","90.9","mg/l",,,,"goedgekeurd"
"kalium","920","K","1988-04-28","1.15","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1988-04-28","12.57","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1988-04-28","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1988-04-28","19.16","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1988-04-28","39.7","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1988-04-28","6.94","mg/l",,,,"goedgekeurd"
,,,,,,,,,
