"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004047","IMBRO/A","2022-12-02T19:19:14+01:00","1972-09-21T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","235.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitriet","1273","NO2","1972-09-21","0.006","mg/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1972-09-21","0.01","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1972-09-21","0.06","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1972-09-21","1800.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1972-09-21","6.8","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1972-09-21","79.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1972-09-21","106.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1972-09-21","9.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1972-09-21","56.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1972-09-21","0.0045","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
