"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000057335","IMBRO/A","2025-04-10T21:02:30+02:00","2005-03-01T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ammonium","289","NH4","2005-03-01","6.4","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2005-03-01","150.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-03-01","53370.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-03-01","850.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-03-01","700.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2005-03-01","100.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2005-03-01","6500.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2005-03-01","6.7","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2005-03-01","697.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-03-01","13.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2005-03-01","13000.0","mg/l",,,,"goedgekeurd"
"stikstof Kjeldahl","4064","NKj","2005-03-01","6.7","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-03-01","1300.0","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","2005-03-01","10.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2005-03-01","4.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2005-03-01","10.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","2005-03-01","7.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2005-03-01","1.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2005-03-01","31.0","ug/l",,,,"onbeslist"
"aluminium","284","Al","2005-03-01","100.0","ug/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2005-03-01","0.06","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-03-01","0.05","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2005-03-01","0.4","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-03-01","4040.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","2005-03-01","0.14","mg/l",,,,"goedgekeurd"
,,,,,,,,,
