"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012833","IMBRO/A","2023-01-09T10:32:12+01:00","2003-11-26T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","92.7","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.7","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"lood","1116","Pb","2003-11-26","10.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2003-11-26","10.0","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","2003-11-26","2.21","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-11-26","1.29","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2003-11-26","1.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2003-11-26","123.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-11-26","93.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2003-11-26","350.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-11-26","2900.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2003-11-26","5.0","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","2003-11-26","580.0","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2003-11-26","0.35","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2003-11-26","0.4","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2003-11-26","40.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","2003-11-26","41.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-11-26","28.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2003-11-26","27.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-11-26","20.0","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2003-11-26","45.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","2003-11-26","72.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
