"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012834","IMBRO/A","2023-01-09T10:32:14+01:00","2004-11-23T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.0","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","80.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.6","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"zink","1693","Zn","2004-11-23","9.8","ug/l",,,,"goedgekeurd"
"kalium","920","K","2004-11-23","17.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2004-11-23","1.5","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2004-11-23","1.0","ug/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2004-11-23","120.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2004-11-23","100.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2004-11-23","400.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2004-11-23","2000.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","2004-11-23","1.9","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2004-11-23","0.05","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2004-11-23","0.7","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2004-11-23","580.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2004-11-23","0.44","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2004-11-23","0.08","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2004-11-23","0.29","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2004-11-23","21.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2004-11-23","21.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2004-11-23","19.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","2004-11-23","66.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2004-11-23","45.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
