"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000050836","IMBRO/A","2025-03-18T10:04:50+01:00","2021-05-05T12:00:00+02:00","peristaltischePomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","2021-05-05","0.2","mg/l","0.2","mg/l",,"goedgekeurd"
"seleen","1476","Se","2021-05-05","5.0","ug/l","5.0","ug/l","<","onbeslist"
"ammonium","289","NH4","2021-05-05","1.78","mg/l","1.78","mg/l",,"goedgekeurd"
"aluminium","284","Al","2021-05-05","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"arseen","310","As","2021-05-05","3.55","ug/l","3.55","ug/l",,"goedgekeurd"
"antimoon","301","Sb","2021-05-05","0.11","ug/l","0.11","ug/l",,"goedgekeurd"
"nitriet","1273","NO2","2021-05-05","0.01","mg/l","0.01","mg/l","<","goedgekeurd"
"fosfaat","1334","PO4","2021-05-05","0.12","mg/l","0.12","mg/l",,"goedgekeurd"
"koolstof organisch","1318","Corg","2021-05-05","16.26","mg/l","16.26","mg/l",,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2021-05-05","69.28","mS/m","69.28","mS/m",,"goedgekeurd"
"kalium","920","K","2021-05-05","2.28","mg/l","2.28","mg/l",,"goedgekeurd"
"kwik","1097","Hg","2021-05-05","0.03","ug/l","0.03","ug/l","<","goedgekeurd"
"koper","971","Cu","2021-05-05","2.0","ug/l","2.0","ug/l","<","goedgekeurd"
"nitraat","1270","NO3","2021-05-05","0.05","mg/l","0.05","mg/l","<","goedgekeurd"
"nikkel","1267","Ni","2021-05-05","0.59","ug/l","0.59","ug/l",,"goedgekeurd"
"lithium","1115","Li","2021-05-05","3.0","ug/l","3.0","ug/l","<","goedgekeurd"
"lood","1116","Pb","2021-05-05","0.12","ug/l","0.12","ug/l","<","goedgekeurd"
"kobalt","527","Co","2021-05-05","2.0","ug/l","2.0","ug/l","<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2021-05-05","346.6","mg/l","346.6","mg/l",,"onbeslist"
"beryllium","362","Be","2021-05-05","2.0","ug/l","2.0","ug/l","<","goedgekeurd"
"chroom","517","Cr","2021-05-05","0.88","ug/l","0.88","ug/l",,"goedgekeurd"
"chloride","508","Cl","2021-05-05","41.19","mg/l","41.19","mg/l",,"goedgekeurd"
"barium","333","Ba","2021-05-05","58.45","ug/l","58.45","ug/l",,"goedgekeurd"
"ijzer","879","Fe","2021-05-05","7785.72","ug/l","7785.72","ug/l",,"goedgekeurd"
"natrium","1262","Na","2021-05-05","35.37","mg/l","35.37","mg/l",,"goedgekeurd"
"uranium","1637","U","2021-05-05","1.0","ug/l","1.0","ug/l","<","goedgekeurd"
"vanadium","1642","V","2021-05-05","2.58","ug/l","2.58","ug/l",,"goedgekeurd"
"titaan","1565","Ti","2021-05-05","2.7","ug/l","2.7","ug/l",,"goedgekeurd"
"tin","1564","Sn","2021-05-05","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"fluoride","1853","F","2021-05-05","0.05","mg/l","0.05","mg/l",,"goedgekeurd"
"thallium","1553","Tl","2021-05-05","5.0","ug/l","5.0","ug/l","<","goedgekeurd"
"Zuurgraad","1398","pH","2021-05-05","7.23","1","7.23","1",,"goedgekeurd"
"strontium","1501","Sr","2021-05-05","377.16","ug/l","377.16","ug/l",,"goedgekeurd"
"sulfaat","1508","SO4","2021-05-05","18.35","mg/l","18.35","mg/l",,"goedgekeurd"
"mangaan","1128","Mn","2021-05-05","632.51","ug/l","632.51","ug/l",,"goedgekeurd"
"magnesium","1125","Mg","2021-05-05","8.12","mg/l","8.12","mg/l",,"goedgekeurd"
"cadmium","441","Cd","2021-05-05","0.1","ug/l","0.1","ug/l","<","goedgekeurd"
"calcium","447","Ca","2021-05-05","89.44","mg/l","89.44","mg/l",,"goedgekeurd"
"boor","386","B","2021-05-05","96.68","ug/l","96.68","ug/l",,"goedgekeurd"
"bromide","391","Br","2021-05-05","0.12","mg/l","0.12","mg/l",,"goedgekeurd"
"molybdeen","1243","Mo","2021-05-05","3.51E-4","ug/l","3.51E-4","ug/l",,"goedgekeurd"
"tellurium","1520","Te","2021-05-05","2.0","ug/l","2.0","ug/l","<","goedgekeurd"
"Temperatuur","1522","T","2021-05-05","19.8","Cel","19.8","Cel",,"goedgekeurd"
"zirkonium","1695","Zr","2021-05-05","12.0","ug/l","12.0","ug/l","<","goedgekeurd"
"zink","1693","Zn","2021-05-05","2.0","ug/l","2.0","ug/l","<","goedgekeurd"
"zilver","1692","Ag","2021-05-05","5.0","ug/l","5.0","ug/l","<","goedgekeurd"
"wolfraam","1685","W","2021-05-05","1.0","ug/l","1.0","ug/l","<","goedgekeurd"
,,,,,,,,,
