"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000054876","IMBRO/A","2025-04-10T17:24:01+02:00","1992-12-08T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","1992-12-08","4029.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-12-08","1375.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-12-08","8410.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-12-08","790.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-12-08","531.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-12-08","7.0","1",,,,"goedgekeurd"
"fosfaat","1334","PO4","1992-12-08","0.15","mg/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1992-12-08","5.31","mg/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-12-08","1752.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
