"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004727","IMBRO/A","2022-12-02T20:42:11+01:00","1958-09-11T11:00:00+01:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","1958-09-11","1950.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1958-09-11","345.1","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1958-09-11","17800.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1958-09-11","204.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1958-09-11","6.06","mg/l",,,,"goedgekeurd"
,,,,,,,,,
