"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013813","IMBRO/A","2023-01-09T12:10:44+01:00","2013-07-17T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","13.3","Cel","goedgekeurd",,,,
"zuurstof","1701","O2","0.19","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","49.8","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.95","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"vanadium","1642","V","2013-07-17","0.3","ug/l",,,"<","goedgekeurd"
"lithium","1115","Li","2013-07-17","8.6","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2013-07-17","110.0","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","2013-07-17","290.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2013-07-17","0.67","ug/l",,,,"goedgekeurd"
"molybdeen","1243","Mo","2013-07-17","2.0","ug/l",,,"<","goedgekeurd"
"kwik","1097","Hg","2013-07-17","0.03","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2013-07-17","0.61","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","2013-07-17","0.23","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2013-07-17","110.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2013-07-17","110.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2013-07-17","100.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2013-07-17","3.8","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2013-07-17","3400.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2013-07-17","10.0","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2013-07-17","0.14","ug/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2013-07-17","0.88","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2013-07-17","0.02","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2013-07-17","12.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2013-07-17","84.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2013-07-17","2.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2013-07-17","4.6","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2013-07-17","0.01","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2013-07-17","0.05","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2013-07-17","5.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2013-07-17","48.9","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2013-07-17","7.1","1",,,,"goedgekeurd"
"nitriet","1273","NO2","2013-07-17","0.01","mg/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","2013-07-17","0.05","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2013-07-17","37.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
