"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000058276","IMBRO/A","2025-04-10T22:27:40+02:00","1989-11-29T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1989-11-29","9.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1989-11-29","40.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1989-11-29","8.0","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1989-11-29","0.07","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1989-11-29","9.8","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1989-11-29","2.1","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1989-11-29","0.22","ug/l",,,,"goedgekeurd"
"arseen","310","As","1989-11-29","3.3","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-11-29","1.81","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-11-29","1224.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1989-11-29","2925.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-11-29","14.09","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1989-11-29","4770.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-11-29","5950.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-11-29","220.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-11-29","239.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1989-11-29","203.0","mg/l",,,,"onbeslist"
"natrium","1262","Na","1989-11-29","1610.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-11-29","7.18","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-11-29","403.0","mS/m",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-11-29","0.88","mg/l",,,,"goedgekeurd"
,,,,,,,,,
