"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061713","IMBRO/A","2025-04-11T03:45:09+02:00","1993-09-07T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","2.5","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.2","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","1993-09-07","7.22","1","7.22","1",,"goedgekeurd"
"fosfaat","1334","PO4","1993-09-07","0.15","mg/l","0.15","mg/l","<","goedgekeurd"
"nitriet","1273","NO2","1993-09-07","0.01","mg/l","0.01","mg/l","<","goedgekeurd"
"nitraat","1270","NO3","1993-09-07","1.26","mg/l","1.26","mg/l",,"goedgekeurd"
"ammonium","289","NH4","1993-09-07","3.5","mg/l","3.5","mg/l",,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-09-07","2460.0","mS/m","2460.0","mS/m",,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-09-07","0.01","mg/l","0.01","mg/l","<","goedgekeurd"
"sulfaat","1508","SO4","1993-09-07","1785.11","mg/l","1785.11","mg/l",,"goedgekeurd"
"chroom","517","Cr","1993-09-07","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"chloride","508","Cl","1993-09-07","10203.84","mg/l","10203.84","mg/l",,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-09-07","591.09","mg/l","591.09","mg/l",,"goedgekeurd"
"ijzer","879","Fe","1993-09-07","21850.0","ug/l","21850.0","ug/l",,"goedgekeurd"
"mangaan","1128","Mn","1993-09-07","1260.0","ug/l","1260.0","ug/l",,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-09-07","2177.0","mS/m","2177.0","mS/m",,"goedgekeurd"
"kalium","920","K","1993-09-07","106.88","mg/l","106.88","mg/l",,"goedgekeurd"
,,,,,,,,,
