"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000005263","IMBRO/A","2022-12-02T21:21:08+01:00","1959-03-31T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","220.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitriet","1273","NO2","1959-03-31","0.006","mg/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1959-03-31","0.0045","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1959-03-31","4.7","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1959-03-31","1.16","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1959-03-31","0.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1959-03-31","55.5","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1959-03-31","5600.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1959-03-31","100.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1959-03-31","72.9","mg/l",,,,"goedgekeurd"
,,,,,,,,,
