"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061500","IMBRO/A","2025-04-11T03:30:26+02:00","1995-12-05T11:00:00+01:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.0","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","1995-12-05","7.0","1",,,,"goedgekeurd"
"ammonium","289","NH4","1995-12-05","6.33","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-12-05","5743.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1995-12-05","1000.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1995-12-05","7.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1995-12-05","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1995-12-05","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1995-12-05","5.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1995-12-05","177.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-12-05","5.0","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1995-12-05","0.5","ug/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1995-12-05","5.5","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1995-12-05","420.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","1995-12-05","5.0","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","1995-12-05","10400.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-12-05","100.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-12-05","591.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-12-05","4600.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-12-05","775.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1995-12-05","10.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-12-05","2.0","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1995-12-05","0.21","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1995-12-05","3100.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1995-12-05","0.09","mg/l",,,,"goedgekeurd"
,,,,,,,,,
