"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000060626","IMBRO/A","2025-04-11T02:08:25+02:00","1989-12-01T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ammonium","289","NH4","1989-12-01","1.01","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1989-12-01","5.6","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1989-12-01","1.52","ug/l",,,,"onbeslist"
"arseen","310","As","1989-12-01","0.32","ug/l",,,,"onbeslist"
"fosfaat","1334","PO4","1989-12-01","1.19","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-12-01","0.88","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-12-01","286.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-12-01","7.79","1",,,,"goedgekeurd"
"chloride","508","Cl","1989-12-01","45.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1989-12-01","29.0","ug/l",,,,"onbeslist"
"mangaan","1128","Mn","1989-12-01","110.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-12-01","960.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-12-01","18.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-12-01","62.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1989-12-01","6.0","mg/l",,,,"onbeslist"
"natrium","1262","Na","1989-12-01","100.0","mg/l",,,,"onbeslist"
"sulfaat","1508","SO4","1989-12-01","1.0","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1989-12-01","11.8","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-12-01","63.0","mS/m",,,,"goedgekeurd"
"kwik","1097","Hg","1989-12-01","0.05","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1989-12-01","50.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1989-12-01","9.7","ug/l",,,,"goedgekeurd"
,,,,,,,,,
