"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004346","IMBRO/A","2022-12-02T19:42:36+01:00","1984-11-16T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.2","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","882.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","449.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","1984-11-16","31.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1984-11-16","265.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1984-11-16","11000.0","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1984-11-16","0.29","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1984-11-16","0.02","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1984-11-16","125.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1984-11-16","3.73","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1984-11-16","0.006","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1984-11-16","1640.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1984-11-16","160.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1984-11-16","3080.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
