"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000060436","IMBRO/A","2025-04-11T01:49:51+02:00","1989-12-01T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"zink","1693","Zn","1989-12-01","50.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-12-01","3340.0","ug/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-12-01","6.18","1",,,,"goedgekeurd"
"lood","1116","Pb","1989-12-01","14.5","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1989-12-01","10025.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1989-12-01","355.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-12-01","1110.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-12-01","1505.0","mS/m",,,,"goedgekeurd"
"mangaan","1128","Mn","1989-12-01","400.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-12-01","1.01","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1989-12-01","17340.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1989-12-01","2926.0","mg/l",,,,"goedgekeurd"
"kwik","1097","Hg","1989-12-01","0.05","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-12-01","69.1","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-12-01","0.55","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-12-01","0.39","mg/l",,,,"goedgekeurd"
"arseen","310","As","1989-12-01","0.27","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1989-12-01","1.29","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1989-12-01","0.5","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1989-12-01","24.3","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-12-01","118.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-12-01","408.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1989-12-01","21.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
