"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000052431","IMBRO/A","2025-04-10T13:34:14+02:00","1997-12-02T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.5","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"calcium","447","Ca","1997-12-02","3077.0","mg/l",,,,"onbeslist"
"aluminium","284","Al","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1997-12-02","2.5","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1997-12-02","2.5","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1997-12-02","2.5","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1997-12-02","2.0","mg/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1997-12-02","680.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1997-12-02","109.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-12-02","0.46","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1997-12-02","410.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1997-12-02","17.35","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1997-12-02","376.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1997-12-02","8.3","1",,,,"goedgekeurd"
"sulfaat","1508","SO4","1997-12-02","92.8","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-12-02","17.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-12-02","4145.0","mg/l",,,,"onbeslist"
"cadmium","441","Cd","1997-12-02","0.5","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1997-12-02","2.1","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1997-12-02","2.41","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1997-12-02","166.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
