"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000027955","IMBRO/A","2023-01-13T10:16:15+01:00","2006-05-09T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2006-05-09","50.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2006-05-09","2.0","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2006-05-09","84.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2006-05-09","0.9","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2006-05-09","1.0","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2006-05-09","970.0","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2006-05-09","0.01","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2006-05-09","61.0","mg/l",,,,"goedgekeurd"
"kwik","1097","Hg","2006-05-09","0.02","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2006-05-09","120.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2006-05-09","41.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2006-05-09","1600.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2006-05-09","19.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2006-05-09","68.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2006-05-09","1.0","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2006-05-09","1.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2006-05-09","5.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2006-05-09","160.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2006-05-09","0.05","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2006-05-09","0.1","ug/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","2006-05-09","0.05","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
