"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000027924","IMBRO/A","2023-01-13T10:14:22+01:00","2014-08-12T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.03","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","168.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.93","1","goedgekeurd",,,,
"Temperatuur","1522","T","12.1","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","825.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2014-08-12","10.0","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2014-08-12","118.311","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2014-08-12","162.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2014-08-12","6.8","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2014-08-12","0.77","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2014-08-12","10.888","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2014-08-12","19020.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2014-08-12","75.5","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2014-08-12","36.41","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2014-08-12","1383.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2014-08-12","17.813","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2014-08-12","81.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2014-08-12","139.2","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2014-08-12","17.1","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2014-08-12","0.07","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
