"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012535","IMBRO/A","2023-01-09T10:17:11+01:00","1996-09-17T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.9","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","10.1","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.53","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"waterstofcarbonaat","374","HCO3","1996-09-17","8.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-09-17","7.7","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-09-17","12.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1996-09-17","1.1","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-09-17","1.3","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1996-09-17","83.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1996-09-17","2.3","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-09-17","0.42","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1996-09-17","6.5","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-09-17","0.06","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1996-09-17","0.05","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1996-09-17","0.15","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1996-09-17","117.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1996-09-17","1697.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-09-17","38.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1996-09-17","0.7","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1996-09-17","0.7","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-09-17","0.7","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1996-09-17","0.01","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","1996-09-17","43.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-09-17","19.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
