"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000060280","IMBRO/A","2025-04-11T01:34:56+02:00","1992-01-13T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","1992-01-13","110.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1992-01-13","750.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-01-13","6.5","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-01-13","520.0","mS/m",,,,"goedgekeurd"
"magnesium","1125","Mg","1992-01-13","400.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-01-13","23000.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-01-13","150.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1992-01-13","1.16","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-01-13","300.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1992-01-13","11.07","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-01-13","1500.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-01-13","55.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-01-13","1430.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1992-01-13","1.93","mg/l",,,,"goedgekeurd"
"arseen","310","As","1992-01-13","50.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1992-01-13","6.0","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1992-01-13","0.05","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1992-01-13","590.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-01-13","5.31","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
