"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000054409","IMBRO/A","2025-04-10T16:41:09+02:00","1990-02-27T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1990-02-27","101.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1990-02-27","5.03","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1990-02-27","2395.0","mg/l",,,,"onbeslist"
"sulfaat","1508","SO4","1990-02-27","300.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1990-02-27","1430.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1990-02-27","39.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1990-02-27","40.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1990-02-27","441.0","mS/m",,,,"goedgekeurd"
"natrium","1262","Na","1990-02-27","1825.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
