"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000005430","IMBRO/A","2022-12-02T21:34:27+01:00","1994-11-17T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","720.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"calcium","447","Ca","1994-11-17","140.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-11-17","140.0","mg/l",,,,"onbeslist"
"kalium","920","K","1994-11-17","55.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1994-11-17","46.0","mg/l",,,,"onbeslist"
"nitraat","1270","NO3","1994-11-17","0.01","mg/l",,,"<","onbeslist"
"ijzer","879","Fe","1994-11-17","5500.0","ug/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1994-11-17","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1994-11-17","1210.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-11-17","30.34","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1994-11-17","0.04","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-11-17","10.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1994-11-17","0.13","mg/l",,,,"onbeslist"
"chloride","508","Cl","1994-11-17","2040.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
