"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000059116","IMBRO/A","2025-04-10T23:43:07+02:00","2000-01-12T11:00:00+01:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","5.7","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"stikstof Kjeldahl","4064","NKj","2000-01-12","29.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2000-01-12","5.0","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2000-01-12","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2000-01-12","5.0","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2000-01-12","1.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2000-01-12","2.5","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2000-01-12","335.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","2000-01-12","10.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2000-01-12","25.0","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","2000-01-12","0.5","mg/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2000-01-12","660.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2000-01-12","2300.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2000-01-12","18000.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2000-01-12","26.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2000-01-12","760.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2000-01-12","8200.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2000-01-12","469.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2000-01-12","2.5","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","2000-01-12","9670.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2000-01-12","7.2","1",,,,"goedgekeurd"
"magnesium","1125","Mg","2000-01-12","927.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2000-01-12","3.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2000-01-12","0.03","mg/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2000-01-12","4900.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
