"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013762","IMBRO/A","2023-01-09T12:08:25+01:00","2008-07-02T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","15.4","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","104.4","mS/m","goedgekeurd",,,,
"zuurstof","1701","O2","6.01","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.01","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fluoride","1853","F","2008-07-02","0.12","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2008-07-02","76.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2008-07-02","16.3","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2008-07-02","0.08","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","2008-07-02","28.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2008-07-02","0.03","mg/l",,,"<","goedgekeurd"
"kobalt","527","Co","2008-07-02","2.3","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","2008-07-02","22.0","mg/l",,,,"goedgekeurd"
"vanadium","1642","V","2008-07-02","4.3","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2008-07-02","0.5","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2008-07-02","0.4","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2008-07-02","0.02","mg/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","2008-07-02","3.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2008-07-02","0.76","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2008-07-02","64.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2008-07-02","5.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2008-07-02","7.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2008-07-02","119.0","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","2008-07-02","5.0","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
