"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000537","IMBRO/A","2022-11-25T10:47:00+01:00","2015-06-22T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","88.0","mS/m","onbeslist",,,,
"Zuurgraad","1398","pH","6.54","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.9","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"rubidium","1987","Rb","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2015-06-22","0.05","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","2015-06-22","0.05","mg/l",,,"<","goedgekeurd"
"lood","1116","Pb","2015-06-22","1.0","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","2015-06-22","0.05","mg/l",,,"<","goedgekeurd"
"nitriet","1273","NO2","2015-06-22","0.01","mg/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2015-06-22","1.0","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","2015-06-22","24.0","mg/l",,,,"goedgekeurd"
"antimoon","301","Sb","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2015-06-22","5.0","ug/l",,,"<","goedgekeurd"
"molybdeen","1243","Mo","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","2015-06-22","1900.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2015-06-22","0.37","mg/l",,,,"goedgekeurd"
"seleen","1476","Se","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"tin","1564","Sn","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2015-06-22","110.0","mg/l",,,,"onbeslist"
"strontium","1501","Sr","2015-06-22","630.0","ug/l",,,,"goedgekeurd"
"tellurium","1520","Te","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"titaan","1565","Ti","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"uranium","1637","U","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"wolfraam","1685","W","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"zirkonium","1695","Zr","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","2015-06-22","24.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","2015-06-22","10.0","ug/l",,,"<","goedgekeurd"
"vanadium","1642","V","2015-06-22","2.0","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2015-06-22","70.0","mg/l",,,,"goedgekeurd"
"Temperatuur","1522","T","2015-06-22","14.0","Cel",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2015-06-22","119.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2015-06-22","6.7","1",,,,"goedgekeurd"
"zilver","1692","Ag","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2015-06-22","1.0","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2015-06-22","230.0","ug/l",,,,"goedgekeurd"
"beryllium","362","Be","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"bromide","391","Br","2015-06-22","0.13","mg/l",,,,"goedgekeurd"
"boor","386","B","2015-06-22","42.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2015-06-22","0.1","ug/l",,,"<","goedgekeurd"
"lithium","1115","Li","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"kobalt","527","Co","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"koolstof organisch","1318","Corg","2015-06-22","5.0","mg/l",,,"<","goedgekeurd"
"chroom","517","Cr","2015-06-22","0.5","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2015-06-22","0.5","ug/l",,,"<","goedgekeurd"
"fluoride","1853","F","2015-06-22","0.09","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2015-06-22","11000.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2015-06-22","560.0","mg/l",,,,"goedgekeurd"
"kwik","1097","Hg","2015-06-22","0.03","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2015-06-22","0.61","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2015-06-22","200.0","mg/l",,,,"goedgekeurd"
"thorium","1563","Th","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
"thallium","1553","Tl","2015-06-22","50.0","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
