"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012944","IMBRO/A","2023-01-09T10:37:56+01:00","2011-01-11T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.7","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","48.1","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.08","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","23.33","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitraat","1270","NO3","2011-01-11","1.74","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2011-01-11","16.59","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","2011-01-11","17.19","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2011-01-11","12.65","mg/l",,,,"goedgekeurd"
"zuurstof","1701","O2","2011-01-11","1.21","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2011-01-11","110.99","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2011-01-11","47.05","mS/m",,,,"goedgekeurd"
"magnesium","1125","Mg","2011-01-11","2.27","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2011-01-11","2405.3","ug/l",,,,"onbeslist"
"kalium","920","K","2011-01-11","6.74","mg/l",,,,"goedgekeurd"
"arseen","310","As","2011-01-11","6.32","ug/l",,,,"onbeslist"
"ijzer","879","Fe","2011-01-11","5149.2","ug/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2011-01-11","6.35","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2011-01-11","0.05","mg/l",,,"<","goedgekeurd"
"kwik","1097","Hg","2011-01-11","0.05","ug/l",,,,"goedgekeurd"
"2,6-dichloorbenzamide","135","26DClBenAd","2011-01-11","0.05","ug/l",,,,"goedgekeurd"
"1,2-dichloorpropaan","38","12DClC3a","2011-01-11","0.1","ug/l",,,"<","goedgekeurd"
"2-ethoxy-2-methylpropaan","1852","2C2ox2C1yC3a","2011-01-11","0.1","ug/l",,,"<","goedgekeurd"
"dikegulac-natrium","5563","dikglNa","2011-01-11","0.1","ug/l",,,"<","goedgekeurd"
"2-methoxy-2-methylbutaan","2956","2C1ox2C1yC4a","2011-01-11","0.1","ug/l",,,"<","goedgekeurd"
"fluazifop-P-butyl","3798","fluazfPC4y","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"fenamifos","745","fenamfs","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"diuron","683","Durn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"flutolanil","2305","flutlnl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"dimethoaat","653","Dmtat","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"ethoprofos","722","etpfs","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"isoproturon","913","iptrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"linuron","1114","linrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"metalaxyl","1149","mlxl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"metazachloor","1152","mzCl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"methiocarb","2307","metocb","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"difenoconazool","3627","Dfncnzl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"methylpirimifos","1408","C1yprmfs","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"carbofuran","462","carbfrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"metolachloor","1185","metlCl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"metoxuron","1187","metxrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"methyl-metsulfuron","2453","C1ymsfrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"bromacil","390","bromcl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"2,4-dichloorfenoxyazijnzuur","116","24D","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"2,4-dichloorfenoxypropionzuur","140","24DP","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"2-methyl-4-chloorfenoxyazijnzuur","225","MCPA","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"mecoprop","73","MCPP","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"aldicarb","265","alDcb","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"aldicarbsulfon","266","alDcsfn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"aldicarbsulfoxide","267","alDcSO","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"atrazine","325","atzne","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"chloridazon","507","Clidzn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"bifenox","375","bfnx","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"diethyltoluamide","2308","DEET","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"butocarboximsulfoxide","409","butcbOxmSO","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"carbendazim","460","carbdzm","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"carbetamide","3384","carbtAd","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"prosulfocarb","2361","prosfcb","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"chloortoluron","503","Cltlrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"clopyralid","526","cloprld","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"desethylatrazine","571","desC2yatzne","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"dicamba","602","Dcba","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"dichlobenil","603","Dcbnl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"bentazon","340","bentzn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"propoxur","1432","propxr","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"pencycuron","2301","penccrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"procymidon","1417","procmdn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"propachloor","1422","propCl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"propyzamide","1438","propAd","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"metribuzin","1188","metbzn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"rimsulfuron","4570","rimsfrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"simazine","1480","simzne","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"tebuconazol","2298","tebcnzl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"terbutylazine","1525","terC4yazne","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"triadimenol","2297","Tadmnl","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"triflusulfuron-methyl","4844","TfsfrnC1y","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"monuron","1254","monrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"triclopyr","2450","Tcpr","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"nicosulfuron","4254","nicsfrn","2011-01-11","0.03","ug/l",,,"<","goedgekeurd"
"fluroxypyr","2363","flurOxpr","2011-01-11","0.05","ug/l",,,"<","goedgekeurd"
