"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000005370","IMBRO/A","2022-12-02T21:29:32+01:00","1994-11-25T11:00:00+01:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","245.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfaat","1334","PO4","1994-11-25","0.01","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1994-11-25","0.01","mg/l",,,"<","goedgekeurd"
"kalium","920","K","1994-11-25","4.4","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-11-25","0.68","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1994-11-25","1.4","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-11-25","18.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-11-25","25.0","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1994-11-25","0.01","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","1994-11-25","920.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-11-25","180.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-11-25","180.0","ug/l",,,,"onbeslist"
"natrium","1262","Na","1994-11-25","400.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1994-11-25","0.01","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
