"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000051998","IMBRO/A","2025-04-10T12:53:34+02:00","1991-04-17T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1991-04-17","990.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1991-04-17","0.12","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-04-17","3.54","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-04-17","1000.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-04-17","16000.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1991-04-17","220.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1991-04-17","8800.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1991-04-17","650.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1991-04-17","1700.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
