"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012380","IMBRO/A","2023-01-09T10:11:20+01:00","2004-11-11T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.0","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","61.1","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.5","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","2004-11-11","7.7","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2004-11-11","15.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2004-11-11","1.5","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2004-11-11","18.96","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2004-11-11","91.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2004-11-11","2.5","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2004-11-11","3.7","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2004-11-11","1.8","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2004-11-11","6.6","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2004-11-11","73.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2004-11-11","170.0","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2004-11-11","0.05","mg/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2004-11-11","0.05","mg/l",,,"<","goedgekeurd"
"chroom","517","Cr","2004-11-11","0.3","ug/l",,,"<","goedgekeurd"
"aluminium","284","Al","2004-11-11","50.0","ug/l",,,,"onbeslist"
"sulfaat","1508","SO4","2004-11-11","56.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2004-11-11","54.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2004-11-11","50.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2004-11-11","45.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2004-11-11","47.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
