"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055620","IMBRO/A","2025-04-10T18:26:56+02:00","1993-12-07T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1993-12-07","200.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","1993-12-07","15.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-12-07","310.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-12-07","51.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1993-12-07","1.51","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-12-07","200.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-12-07","5700.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1993-12-07","15.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-12-07","90.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1993-12-07","5.2","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1993-12-07","65.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1993-12-07","6.5","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-12-07","80.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1993-12-07","0.18","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-12-07","50.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
