"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004943","IMBRO/A","2022-12-02T20:57:04+01:00","1983-11-10T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","6.8","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","630.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","555.0","mS/m","onbeslist",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1983-11-10","1800.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1983-11-10","10.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1983-11-10","77.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1983-11-10","900.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1983-11-10","0.4","mg/l",,,,"goedgekeurd"
"kalium","920","K","1983-11-10","21.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1983-11-10","0.28","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1983-11-10","250.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1983-11-10","20000.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1983-11-10","10.11","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1983-11-10","0.006","mg/l",,,,"goedgekeurd"
,,,,,,,,,
