"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000057107","IMBRO/A","2025-04-10T20:42:07+02:00","2015-12-09T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","6.96","1","goedgekeurd",,,,
"zuurstof","1701","O2","0.01","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","928.5","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","11.8","Cel","goedgekeurd",,,,
"Troebelheid","2031","TROEBHD","3.62","[NTU]","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"decaan","558","C10a","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"cis-1,2-dichlooretheen","520","c12DClC2e","2015-12-09","0.1","ug/l",,,"<","goedgekeurd"
"methylmethacrylaat","1177","C1ymtclt","2015-12-09","1.0","ug/l",,,"<","goedgekeurd"
"methyl-tertiair-butylether","1163","C1yttC4yEtr","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"ethylbenzeen","728","C2yBen","2015-12-09","1.0","ug/l",,,"<","goedgekeurd"
"benzo(k)fluorantheen","353","BkF","2015-12-09","0.01","ug/l",,,"<","goedgekeurd"
"benzo(ghi)peryleen","351","BghiPe","2015-12-09","0.02","ug/l",,,"<","goedgekeurd"
"pentaan","1384","C5a","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"heptaan","851","C7a","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"octaan","1287","C8a","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"nonaan","1278","C9a","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"chryseen","518","Chr","2015-12-09","0.01","ug/l",,,"<","goedgekeurd"
"benzylbutylftalaat","361","benzC4yFt","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"chloorethaan","1247","ClC2a","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"4-methyl-2-pentanon (MIBK)","1175","4C1y2C5on","2015-12-09","1.0","ug/l",,,"<","goedgekeurd"
"chlooretheen (vinylchloride)","1654","ClC2e","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"cumeen","903","cumn","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"chloorbenzeen","1246","ClBen","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"1,4-dioxaan","2841","14DOxan","2015-12-09","1.0","mg/l",,,"<","goedgekeurd"
"1,2,4-trimethylbenzeen","33","124TC1yBen","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"1,2,4-trichloorbenzeen","32","124TClBen","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"1,2-xyleen","1341","12xyln","2015-12-09","0.05","ug/l",,,"<","goedgekeurd"
"1,3,5-trimethylbenzeen","45","135TC1yBen","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"1,3,5-trichloorbenzeen","44","135TClBen","2015-12-09","0.5","ug/l",,,"<","goedgekeurd"
"1,3-diethylbenzeen","5260","13DC2yBen","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"1,3-dichloorpropaan","48","13DClC3a","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
"1,3-difenylguanidine","5258","13DFygandne","2015-12-09","0.01","ug/l",,,"<","goedgekeurd"
"acenafteen","247","AcNe","2015-12-09","0.05","ug/l",,,"<","goedgekeurd"
"1,4-diethylbenzeen","5261","14DC2yBen","2015-12-09","0.2","ug/l",,,"<","goedgekeurd"
