"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013750","IMBRO/A","2023-01-09T12:07:42+01:00","1992-11-01T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","83.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.1","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","1992-11-01","1.67","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1992-11-01","0.2","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1992-11-01","61.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1992-11-01","0.3","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-11-01","10.0","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1992-11-01","43.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1992-11-01","25.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1992-11-01","0.16","mg/l",,,"<","goedgekeurd"
"koper","971","Cu","1992-11-01","5.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-11-01","170.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1992-11-01","1.6","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1992-11-01","21.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1992-11-01","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-11-01","105.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-11-01","11.4","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-11-01","57.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1992-11-01","0.45","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1992-11-01","22.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1992-11-01","4.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1992-11-01","90.0","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","1992-11-01","7.2","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","1992-11-01","330.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1992-11-01","2.0","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
