"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013775","IMBRO/A","2023-01-09T12:09:00+01:00","1993-05-01T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.0","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","77.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ammonium","289","NH4","1993-05-01","0.16","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1993-05-01","17.8","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-05-01","127.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1993-05-01","2.2","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1993-05-01","24.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-05-01","0.02","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-05-01","85.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-05-01","10.8","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-05-01","34.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1993-05-01","0.5","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-05-01","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1993-05-01","0.2","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1993-05-01","26.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-05-01","46.0","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","1993-05-01","280.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1993-05-01","2.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1993-05-01","1.4","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1993-05-01","8.1","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1993-05-01","2.1","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1993-05-01","0.2","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1993-05-01","40.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
