"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055362","IMBRO/A","2025-04-10T18:04:14+02:00","2005-01-17T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","9.2","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"lood","1116","Pb","2005-01-17","10.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-01-17","27.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2005-01-17","7.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2005-01-17","12.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","2005-01-17","13.0","ug/l",,,,"onbeslist"
"cadmium","441","Cd","2005-01-17","1.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2005-01-17","2.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2005-01-17","210.0","ug/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2005-01-17","0.06","mg/l",,,,"goedgekeurd"
"stikstof Kjeldahl","4064","NKj","2005-01-17","2.3","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-01-17","44.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-01-17","6.7","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2005-01-17","6.4","1",,,,"goedgekeurd"
"chloride","508","Cl","2005-01-17","39.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2005-01-17","0.08","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2005-01-17","150.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-01-17","310.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-01-17","4.1","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-01-17","47.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2005-01-17","14.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2005-01-17","95.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2005-01-17","19.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2005-01-17","0.04","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2005-01-17","0.03","mg/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-01-17","50.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
