"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000001083","IMBRO/A","2022-11-25T12:24:13+01:00","2003-01-01T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.7","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","2003-01-01","6.97","1",,,,"goedgekeurd"
"ijzer","879","Fe","2003-01-01","12147.7","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2003-01-01","0.79","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2003-01-01","39.85","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2003-01-01","0.01","ug/l",,,"<","onbeslist"
"calcium","447","Ca","2003-01-01","144.03","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2003-01-01","94.1","mS/m",,,,"goedgekeurd"
"aluminium","284","Al","2003-01-01","9.71","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2003-01-01","313.93","mg/l",,,,"onbeslist"
"zuurstof","1701","O2","2003-01-01","0.3","mg/l",,,,"goedgekeurd"
"arseen","310","As","2003-01-01","3.33","ug/l",,,,"goedgekeurd"
"kalium","920","K","2003-01-01","0.7","mg/l",,,"<","onbeslist"
"magnesium","1125","Mg","2003-01-01","18.57","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2003-01-01","1248.31","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","2003-01-01","16.74","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-01-01","0.63","mg/l",,,,"onbeslist"
"nitraat","1270","NO3","2003-01-01","0.06","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","2003-01-01","0.01","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2003-01-01","0.68","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-01-01","140.89","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-01-01","14.87","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2003-01-01","0.1","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
