"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012490","IMBRO/A","2023-01-09T10:15:22+01:00","1991-11-22T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitraat","1270","NO3","1991-11-22","1.6","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1991-11-22","13.1","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-11-22","0.9","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1991-11-22","1.1","ug/l",,,,"goedgekeurd"
"kalium","920","K","1991-11-22","1.4","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1991-11-22","1.3","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1991-11-22","106.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1991-11-22","4.1","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-11-22","3.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-11-22","3.0","mg/l",,,"<","goedgekeurd"
"calcium","447","Ca","1991-11-22","4.8","mg/l",,,,"onbeslist"
"Zuurgraad","1398","pH","1991-11-22","4.86","1",,,,"goedgekeurd"
"nikkel","1267","Ni","1991-11-22","4.58","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1991-11-22","60.0","ug/l",,,,"onbeslist"
"fosfor totaal","4188","Ptot","1991-11-22","0.05","mg/l",,,"<","goedgekeurd"
"arseen","310","As","1991-11-22","0.07","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1991-11-22","0.1","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1991-11-22","1557.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-11-22","30.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1991-11-22","0.68","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-11-22","0.01","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","1991-11-22","28.0","ug/l",,,,"onbeslist"
"sulfaat","1508","SO4","1991-11-22","22.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-11-22","7.7","mS/m",,,,"goedgekeurd"
,,,,,,,,,
