"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000011839","IMBRO/A","2022-12-23T12:53:43+01:00","2002-11-26T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","1120.0","mS/m","onbeslist",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","2002-11-26","6.8","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2002-11-26","0.21","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2002-11-26","100.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2002-11-26","12.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2002-11-26","2.3","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2002-11-26","90.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2002-11-26","5.5","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2002-11-26","457.5","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2002-11-26","140.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2002-11-26","0.06","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2002-11-26","6000.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2002-11-26","0.21","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2002-11-26","27.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
