"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004139","IMBRO/A","2022-12-02T19:21:29+01:00","1980-09-11T12:00:00+02:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","135.0","mg/l","onbeslist",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfaat","1334","PO4","1980-09-11","0.11","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1980-09-11","200.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1980-09-11","1.32","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1980-09-11","120.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1980-09-11","4.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1980-09-11","6.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1980-09-11","42.0","mg/l",,,,"onbeslist"
"kalium","920","K","1980-09-11","13.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1980-09-11","330.0","ug/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1980-09-11","0.006","mg/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1980-09-11","0.02","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
