"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033376","IMBRO/A","2023-01-13T19:38:47+01:00","1986-05-26T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1986-05-26","18.3","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1986-05-26","61.58","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1986-05-26","7.53","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1986-05-26","301.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1986-05-26","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1986-05-26","45.2","mg/l",,,,"goedgekeurd"
"kalium","920","K","1986-05-26","1.64","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1986-05-26","5.57","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1986-05-26","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1986-05-26","6.06","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1986-05-26","121.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1986-05-26","1.29","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1986-05-26","0.3","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
