"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000052432","IMBRO/A","2025-04-10T13:34:20+02:00","1997-12-02T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.8","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ammonium","289","NH4","1997-12-02","11.07","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-12-02","41.48","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1997-12-02","225.3","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1997-12-02","35.69","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1997-12-02","38.9","mg/l",,,,"goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1997-12-02","12.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1997-12-02","5.0","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1997-12-02","1100.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1997-12-02","7.0","1",,,,"goedgekeurd"
"koper","971","Cu","1997-12-02","2.5","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1997-12-02","89.02","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1997-12-02","28.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1997-12-02","6300.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-12-02","2.0","mg/l",,,"<","goedgekeurd"
"aluminium","284","Al","1997-12-02","30.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1997-12-02","12.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1997-12-02","0.5","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1997-12-02","2.5","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","1997-12-02","450.0","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1997-12-02","2.5","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1997-12-02","165.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1997-12-02","1.3","mg/l",,,,"goedgekeurd"
,,,,,,,,,
