"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000057928","IMBRO/A","2025-04-10T21:55:56+02:00","1996-10-21T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","12.0","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chroom","517","Cr","1996-10-21","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1996-10-21","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1996-10-21","5.0","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1996-10-21","5.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1996-10-21","7.5","ug/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1996-10-21","12.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1996-10-21","5.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1996-10-21","212.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-10-21","13.08","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1996-10-21","6.8","1",,,,"goedgekeurd"
"cadmium","441","Cd","1996-10-21","0.5","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1996-10-21","39.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","1996-10-21","5.0","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1996-10-21","95.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-10-21","4900.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-10-21","600.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-10-21","826.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-10-21","1.0","mg/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1996-10-21","910.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-10-21","2.0","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1996-10-21","392.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1996-10-21","1.8","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1996-10-21","0.45","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1996-10-21","365.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
