"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036395","IMBRO/A","2023-01-16T13:11:43+01:00","1985-08-27T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1985-08-27","25.5","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1985-08-27","79.44","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1985-08-27","7.08","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1985-08-27","393.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1985-08-27","0.93","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1985-08-27","65.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1985-08-27","0.79","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1985-08-27","17.2","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1985-08-27","0.42","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1985-08-27","12.4","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1985-08-27","136.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1985-08-27","1.3","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1985-08-27","0.3","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
