"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038009","IMBRO/A","2023-01-16T14:54:52+01:00","1989-06-23T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1989-06-23","44.9","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-06-23","124.29","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-06-23","6.94","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-06-23","294.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-06-23","0.18","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1989-06-23","253.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-06-23","230.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1989-06-23","1.94","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-06-23","28.33","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-06-23","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1989-06-23","27.27","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-06-23","209.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-06-23","28.2","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-06-23","0.16","mg/l",,,,"goedgekeurd"
,,,,,,,,,
