"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000056737","IMBRO/A","2025-04-10T20:10:09+02:00","1990-03-19T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1990-03-19","1160.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1990-03-19","16570.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1990-03-19","1950.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1990-03-19","889.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1990-03-19","525.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1990-03-19","4125.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1990-03-19","705.0","mS/m",,,,"goedgekeurd"
"kalium","920","K","1990-03-19","308.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
