"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033314","IMBRO/A","2023-01-13T19:34:59+01:00","1985-05-22T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1985-05-22","15.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1985-05-22","67.8","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1985-05-22","7.3","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1985-05-22","365.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1985-05-22","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1985-05-22","24.4","mg/l",,,,"goedgekeurd"
"kalium","920","K","1985-05-22","2.09","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1985-05-22","17.1","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1985-05-22","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1985-05-22","6.31","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1985-05-22","113.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1985-05-22","0.4","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1985-05-22","3.5","mg/l",,,,"goedgekeurd"
,,,,,,,,,
