"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033872","IMBRO/A","2023-01-13T20:09:22+01:00","1989-05-17T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1989-05-17","45.9","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-05-17","90.4","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-05-17","7.34","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-05-17","427.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-05-17","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1989-05-17","65.3","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-05-17","5440.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1989-05-17","9.59","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-05-17","12.53","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-05-17","0.4","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1989-05-17","22.76","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-05-17","152.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-05-17","0.28","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1989-05-17","0.04","mg/l",,,,"goedgekeurd"
,,,,,,,,,
