"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000030053","IMBRO/A","2023-01-13T13:58:20+01:00","1988-06-16T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1988-06-16","161.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1988-06-16","95.25","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1988-06-16","7.54","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1988-06-16","181.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1988-06-16","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1988-06-16","69.6","mg/l",,,,"goedgekeurd"
"kalium","920","K","1988-06-16","4.66","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1988-06-16","10.08","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1988-06-16","0.95","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1988-06-16","90.2","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1988-06-16","80.9","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1988-06-16","0.28","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
