"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055061","IMBRO/A","2025-04-10T17:39:18+02:00","1994-11-29T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Geleidendheid","3548","GELDHD","1994-11-29","386.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1994-11-29","2.48","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-11-29","1000.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-11-29","83.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-11-29","1110.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-11-29","1.61","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-11-29","700.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-11-29","5800.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-11-29","40.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-11-29","84.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1994-11-29","22.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-11-29","7.1","1",,,,"goedgekeurd"
"natrium","1262","Na","1994-11-29","845.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
