"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004737","IMBRO/A","2022-12-02T20:42:47+01:00","1985-09-10T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ijzer","879","Fe","1985-09-10","2500.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1985-09-10","26.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1985-09-10","200.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1985-09-10","3.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1985-09-10","0.77","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1985-09-10","2.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
