"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000052002","IMBRO/A","2025-04-10T12:53:57+02:00","1994-11-30T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Geleidendheid","3548","GELDHD","1994-11-30","1310.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1994-11-30","0.19","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-11-30","810.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-11-30","595.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-11-30","5220.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-11-30","6.44","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-11-30","400.0","ug/l",,,,"onbeslist"
"ijzer","879","Fe","1994-11-30","13000.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-11-30","170.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-11-30","460.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1994-11-30","41.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-11-30","6.2","1",,,,"onbeslist"
"natrium","1262","Na","1994-11-30","2950.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
