"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061026","IMBRO/A","2025-04-11T02:41:25+02:00","1995-12-18T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.0","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chroom","517","Cr","1995-12-18","5.0","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1995-12-18","600.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-12-18","29.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-12-18","185.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1995-12-18","43.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-12-18","179.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1995-12-18","6.7","1",,,,"goedgekeurd"
"sulfaat","1508","SO4","1995-12-18","76.85","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1995-12-18","1.11","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-12-18","220.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1995-12-18","780.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-12-18","200.0","ug/l",,,,"goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1995-12-18","2.1","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1995-12-18","7.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1995-12-18","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1995-12-18","5.0","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1995-12-18","0.5","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1995-12-18","21.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1995-12-18","5.0","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1995-12-18","2.0","mg/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1995-12-18","5.0","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1995-12-18","0.32","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1995-12-18","0.29","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1995-12-18","180.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
