"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000058146","IMBRO/A","2025-04-10T22:14:03+02:00","1989-11-29T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1989-11-29","76.0","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1989-11-29","27.6","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1989-11-29","0.05","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1989-11-29","36.0","ug/l",,,,"onbeslist"
"chroom","517","Cr","1989-11-29","2.5","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1989-11-29","0.58","ug/l",,,,"goedgekeurd"
"arseen","310","As","1989-11-29","2.9","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-11-29","8.28","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-11-29","0.82","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-11-29","2401.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1989-11-29","12400.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-11-29","22.14","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1989-11-29","1160.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-11-29","1400.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-11-29","755.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-11-29","347.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1989-11-29","53.0","mg/l",,,,"onbeslist"
"natrium","1262","Na","1989-11-29","6225.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-11-29","1151.0","mS/m",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-11-29","0.88","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-11-29","7.01","1",,,,"goedgekeurd"
"zink","1693","Zn","1989-11-29","20.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
