"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000551","IMBRO/A","2022-11-25T10:47:26+01:00","2003-01-01T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","12.0","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"mangaan","1128","Mn","2003-01-01","287.44","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-01-01","23.81","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2003-01-01","54.02","ug/l",,,,"onbeslist"
"arseen","310","As","2003-01-01","0.45","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2003-01-01","65.83","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2003-01-01","0.05","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2003-01-01","33.62","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2003-01-01","1.36","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-01-01","5.0","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2003-01-01","157.94","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2003-01-01","52.7","mS/m",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-01-01","7.96","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2003-01-01","26.43","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-01-01","0.06","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2003-01-01","6.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-01-01","5.97","mg/l",,,,"goedgekeurd"
"zuurstof","1701","O2","2003-01-01","0.1","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","2003-01-01","0.88","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2003-01-01","0.0069","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-01-01","57.09","mg/l",,,,"goedgekeurd"
"kalium","920","K","2003-01-01","1.44","mg/l",,,,"onbeslist"
"Zuurgraad","1398","pH","2003-01-01","7.47","1",,,,"goedgekeurd"
,,,,,,,,,
